"Story","Title","Result","Date","Stability","Duration (s)"
"Modal of Edit Users by Admin","Input alphabet on Name field","FAILURE","2022-11-13T16:16:47.233+07:00[Asia/Bangkok]","0.0","22.92"
"Modal of Edit Users by Admin","Input numeric on Name field","FAILURE","2022-11-13T16:17:12.377+07:00[Asia/Bangkok]","0.0","11.26"
"Modal of Edit Users by Admin","Input Invalid Email on Email field","SUCCESS","2022-11-13T16:17:40.545+07:00[Asia/Bangkok]","0.0","20.72"
