"Story","Title","Result","Date","Stability","Duration (s)"
"Admin Home Page Menu Navigation","Verify Admin Home Page Menu Navigation and option visibility","SUCCESS","2022-11-12T17:24:29.432+07:00[Asia/Bangkok]","0.0","7.33"
"Admin Home Page Menu Navigation","Verify Admin Home Page Menu Navigation and option functionality","SUCCESS","2022-11-12T17:24:37.698+07:00[Asia/Bangkok]","0.0","5.08"
