"Story","Title","Result","Date","Stability","Duration (s)"
"Edit Class Functionality","Verify X button is enable","ERROR","2022-11-13T21:38:48.355+07:00[Asia/Bangkok]","0.0","30.04"
"Edit Class Functionality","Input Numeric on edit class field","ERROR","2022-11-13T21:39:19.926+07:00[Asia/Bangkok]","0.0","25.62"
