"Story","Title","Result","Date","Stability","Duration (s)"
"Mentee Task Page Menu Navigation","Verify Mentee Task Page Menu Navigation and option visibility","ERROR","2022-11-12T21:28:16.476+07:00[Asia/Bangkok]","0.0","6.71"
"Mentee Task Page Menu Navigation","Verify Mentee Task Page Menu Navigation and option functionality","ERROR","2022-11-12T21:28:24.022+07:00[Asia/Bangkok]","0.0","6.97"
