"Story","Title","Result","Date","Stability","Duration (s)"
"Add new member element visibility","Verify all Add new member page element visibility using automated element inspector","ERROR","2022-11-10T23:48:48.764+07:00[Asia/Bangkok]","0.0","118.59"
"Add new member element visibility","Verify Page Title visibility","ERROR","2022-11-10T23:50:48.165+07:00[Asia/Bangkok]","0.0","32.09"
