"Story","Title","Result","Date","Stability","Duration (s)"
"Admin Home Page List User","Verify Kebab Button functionality","SUCCESS","2022-11-12T17:58:55.911+07:00[Asia/Bangkok]","0.0","6.84"
"Modal of Edit Users by Admin","Verify Dropdown Content functionality","SUCCESS","2022-11-12T20:08:10.601+07:00[Asia/Bangkok]","0.0","7.73"
