"Story","Title","Result","Date","Stability","Duration (s)"
"Modal of Edit Users by Admin","Input alphabet on Name field","FAILURE","2022-11-13T16:37:11.245+07:00[Asia/Bangkok]","0.0","6.23"
"Modal of Edit Users by Admin","Input numeric on Name field","FAILURE","2022-11-13T16:37:18.892+07:00[Asia/Bangkok]","0.0","6.12"
